BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202405,20,1230,202405,20,1830,192642,1189063,TEXAS,48,2024,May,Heat,Z,253,SOUTHERN HIDALGO COUNTY,BRO,20-MAY-24 12:30:00,CST-6,20-MAY-24 18:30:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A developing atmospheric heat dome began to influence the mid Valley at the start of the week before Memorial Day 2024, as temperatures soared into the upper 90s to low-mid 100s beginning May 20th.  The combination of heat and humidity would push feels like temperatures to 111F or higher, the level for a Heat Advisory in the region.  Similar or worse conditions would continue through the 25th.","The Automated Weather Observing System at the South Texas International Airport, 11 miles north of Edinburg and along the south/north Hidalgo line, recorded 2.5 hours of heat index of 111 or higher, peaking at 113F, between 435 and 635 PM.  McAllen/Miller International Airport had more than five hours of heat index of 111 to 115 between 130 and 730 PM, peaking during the late afternoon. Weslaco had just under two hours of 111 or higher, peaking just under 112F, between 435 and 625 PM.",CSV
202405,25,1200,202405,27,1900,193692,1196667,TEXAS,48,2024,May,Heat,Z,158,BELL,FWD,25-MAY-24 12:00:00,CST-6,27-MAY-24 19:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,A Heat Advisory was in effect for parts of North and Central Texas generally along and east of I-35 and south of I-20 from May 25th through the 27th. Heat index values exceeded 105 degrees each afternoon in these locations.,Heat index values reached or exceeded 105 across the county each afternoon from May 25th through May 27th.,CSV
202405,25,1200,202405,27,1900,193692,1196669,TEXAS,48,2024,May,Heat,Z,147,FREESTONE,FWD,25-MAY-24 12:00:00,CST-6,27-MAY-24 19:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,A Heat Advisory was in effect for parts of North and Central Texas generally along and east of I-35 and south of I-20 from May 25th through the 27th. Heat index values exceeded 105 degrees each afternoon in these locations.,Heat index values reached or exceeded 105 across the county each afternoon from May 25th through May 27th.,CSV
202405,25,1200,202405,27,1900,193692,1196670,TEXAS,48,2024,May,Heat,Z,162,LEON,FWD,25-MAY-24 12:00:00,CST-6,27-MAY-24 19:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,A Heat Advisory was in effect for parts of North and Central Texas generally along and east of I-35 and south of I-20 from May 25th through the 27th. Heat index values exceeded 105 degrees each afternoon in these locations.,Heat index values reached or exceeded 105 across the county each afternoon from May 25th through May 27th.,CSV
202405,26,10,202405,27,1900,193692,1196675,TEXAS,48,2024,May,Heat,Z,135,HENDERSON,FWD,26-MAY-24 00:10:00,CST-6,27-MAY-24 19:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,A Heat Advisory was in effect for parts of North and Central Texas generally along and east of I-35 and south of I-20 from May 25th through the 27th. Heat index values exceeded 105 degrees each afternoon in these locations.,Heat index values reached or exceeded 105 across the county each afternoon from May 26th through May 27th.,CSV
202405,25,1200,202405,27,1900,193692,1196671,TEXAS,48,2024,May,Heat,Z,161,LIMESTONE,FWD,25-MAY-24 12:00:00,CST-6,27-MAY-24 19:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,A Heat Advisory was in effect for parts of North and Central Texas generally along and east of I-35 and south of I-20 from May 25th through the 27th. Heat index values exceeded 105 degrees each afternoon in these locations.,Heat index values reached or exceeded 105 across the county each afternoon from May 25th through May 27th.,CSV
202405,25,1200,202405,27,1900,193692,1196672,TEXAS,48,2024,May,Heat,Z,159,MCLENNAN,FWD,25-MAY-24 12:00:00,CST-6,27-MAY-24 19:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,A Heat Advisory was in effect for parts of North and Central Texas generally along and east of I-35 and south of I-20 from May 25th through the 27th. Heat index values exceeded 105 degrees each afternoon in these locations.,Heat index values reached or exceeded 105 across the county each afternoon from May 25th through May 27th.,CSV
202405,25,1200,202405,27,1900,193692,1196666,TEXAS,48,2024,May,Heat,Z,148,ANDERSON,FWD,25-MAY-24 12:00:00,CST-6,27-MAY-24 19:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,A Heat Advisory was in effect for parts of North and Central Texas generally along and east of I-35 and south of I-20 from May 25th through the 27th. Heat index values exceeded 105 degrees each afternoon in these locations.,Heat index values reached or exceeded 105 across the county each afternoon from May 25th through May 27th.,CSV
202405,25,1200,202405,27,1900,193692,1196668,TEXAS,48,2024,May,Heat,Z,160,FALLS,FWD,25-MAY-24 12:00:00,CST-6,27-MAY-24 19:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,A Heat Advisory was in effect for parts of North and Central Texas generally along and east of I-35 and south of I-20 from May 25th through the 27th. Heat index values exceeded 105 degrees each afternoon in these locations.,Heat index values reached or exceeded 105 across the county each afternoon from May 25th through May 27th.,CSV
202405,26,10,202405,27,1900,193692,1196676,TEXAS,48,2024,May,Heat,Z,145,HILL,FWD,26-MAY-24 00:10:00,CST-6,27-MAY-24 19:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,A Heat Advisory was in effect for parts of North and Central Texas generally along and east of I-35 and south of I-20 from May 25th through the 27th. Heat index values exceeded 105 degrees each afternoon in these locations.,Heat index values reached or exceeded 105 across the county each afternoon from May 26th through May 27th.,CSV
202405,26,10,202405,27,1900,193692,1196677,TEXAS,48,2024,May,Heat,Z,146,NAVARRO,FWD,26-MAY-24 00:10:00,CST-6,27-MAY-24 19:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,A Heat Advisory was in effect for parts of North and Central Texas generally along and east of I-35 and south of I-20 from May 25th through the 27th. Heat index values exceeded 105 degrees each afternoon in these locations.,Heat index values reached or exceeded 105 across the county each afternoon from May 26th through May 27th.,CSV
202408,20,1000,202408,20,2000,195670,1218393,ARIZONA,4,2024,August,Heat,Z,508,EASTERN COCHISE COUNTY BELOW 5000 FEET,TWC,20-AUG-24 10:00:00,MST-7,20-AUG-24 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"Hot temperatures 3 to 6 degrees degrees above normal were experienced across southeast Arizona resulting in moderate Heat Risk. The Pima County Medical Examiner determined that heat was the primary cause of death of two individuals found in desert areas. These individuals were in Sam Simon and Sells, respectively.",Hot temperatures 3 to 6 degrees degrees above normal were experienced across southeast Arizona resulting in moderate Heat Risk. The Pima County Medical Examiner determined that heat was the primary cause of death of one individual found in desert areas in Cochise County.,CSV
202408,28,1000,202408,28,2000,196959,1218629,ARIZONA,4,2024,August,Heat,Z,504,TUCSON METRO AREA,TWC,28-AUG-24 10:00:00,MST-7,28-AUG-24 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Hot temperatures at near normal were experienced across southeast Arizona resulting in minor Heat Risk. The Pima County Medical Examiner determined that heat was the primary cause of death of one individual in Tucson.,Hot temperatures at near normal were experienced across the Tucson area on August 28. The high in Tucson was 97 degrees and minor Heat Risk category was reached. The Pima County Medical Examiner confirmed that heat was the primary cause of death for an individual in Tucson on August 28.,CSV
202408,20,1000,202408,20,2000,195670,1209495,ARIZONA,4,2024,August,Heat,Z,508,EASTERN COCHISE COUNTY BELOW 5000 FEET,TWC,20-AUG-24 10:00:00,MST-7,20-AUG-24 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"Hot temperatures 3 to 6 degrees degrees above normal were experienced across southeast Arizona resulting in moderate Heat Risk. The Pima County Medical Examiner determined that heat was the primary cause of death of two individuals found in desert areas. These individuals were in Sam Simon and Sells, respectively.",Hot temperatures 3 to 6 degrees degrees above normal were experienced across southeast Arizona resulting in moderate Heat Risk. The Pima County Medical Examiner determined that heat was the primary cause of death of one individual found in desert areas near Sam Simon in Cochise County.,CSV
202408,31,1000,202408,31,2000,195673,1209498,ARIZONA,4,2024,August,Heat,Z,502,TOHONO O ODHAM NATION,TWC,31-AUG-24 10:00:00,MST-7,31-AUG-24 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Hot temperatures typically 3 to 6 degrees above normal were experienced across portions of southeast Arizona August 31 resulting in moderate HeatRisk. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one individual found in the desert near Sells.,Hot temperatures typically 3 to 6 degrees above normal were experienced across portions of southeast Arizona August 31 resulting in moderate HeatRisk. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one individual found in the desert near Sells.,CSV
202408,18,1000,202408,18,2000,196939,1218392,ARIZONA,4,2024,August,Heat,Z,509,UPPER GILA RIVER AND ARAVAIPA VALLEYS,TWC,18-AUG-24 10:00:00,MST-7,18-AUG-24 20:00:00,0,0,0,1,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Hot temperatures about 3 to 5 degrees above normal were experienced across portions of Southeast Arizona on August 18th. The Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for an individual in Safford on August 18.,Hot temperatures about 3 to 5 degrees above normal were experienced in the Safford area on August 18. The high in Safford was 100 degrees and moderate Heat Risk category was reached. The Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for an individual in Safford on August 18.,CSV
202408,5,1000,202408,5,2000,194524,1202261,ARIZONA,4,2024,August,Heat,Z,504,TUCSON METRO AREA,TWC,05-AUG-24 10:00:00,MST-7,05-AUG-24 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Hot temperatures about 5 degrees above normal were experienced across the Tucson area on August 5. The Pima County Medical Examiner confirmed that heat was the primary cause of death for an individual in Tucson on August 5.,Hot temperatures about 5 degrees above normal were experienced across the Tucson area on August 5. The high in Tucson was 104 degrees and moderate Heat Risk category was reached. The Pima County Medical Examiner confirmed that heat was the primary cause of death for an individual in Tucson on August 5.,CSV
202408,2,1000,202408,2,2000,194521,1202243,ARIZONA,4,2024,August,Heat,Z,504,TUCSON METRO AREA,TWC,02-AUG-24 10:00:00,MST-7,02-AUG-24 20:00:00,0,0,0,1,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Hot temperatures typically 3 to 6 degrees above normal were experienced across the Tucson area on August 2. The Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for one individual in Tucson on August 2.,Hot temperatures typically 3 to 6 degrees above normal were experienced across the Tucson area on August 2. The high temperature at the Tucson airport was 105 degrees with a moderate Heat Risk. The Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for one individual in Tucson on August 2.,CSV
202408,20,1000,202408,20,2000,195670,1209494,ARIZONA,4,2024,August,Heat,Z,502,TOHONO O ODHAM NATION,TWC,20-AUG-24 10:00:00,MST-7,20-AUG-24 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"Hot temperatures 3 to 6 degrees degrees above normal were experienced across southeast Arizona resulting in moderate Heat Risk. The Pima County Medical Examiner determined that heat was the primary cause of death of two individuals found in desert areas. These individuals were in Sam Simon and Sells, respectively.",Hot temperatures 3 to 6 degrees degrees above normal were experienced across southeast Arizona resulting in moderate Heat Risk. The Pima County Medical Examiner determined that heat was the primary cause of death of one individual found in desert areas near Sells.,CSV
202409,5,1200,202409,5,1800,197102,1219472,WASHINGTON,53,2024,September,Heat,Z,558,SEATTLE AND VICINITY,SEW,05-SEP-24 12:00:00,PST-8,05-SEP-24 18:00:00,0,0,0,0,,,ASOS,,,,,,,,,,,,,,,,,,,,,,"An strong upper level ridge situated itself over western Washington over several days, resulting in multiple high temperature records broken across the region.","A record high temperature of 90 degrees was set at KSEA airport on September 5th, breaking the old record of 88 degrees set in 1973.",CSV
202409,5,1200,202409,5,1900,197102,1219473,WASHINGTON,53,2024,September,Heat,Z,558,SEATTLE AND VICINITY,SEW,05-SEP-24 12:00:00,PST-8,05-SEP-24 19:00:00,0,0,0,0,,,ASOS,,,,,,,,,,,,,,,,,,,,,,"An strong upper level ridge situated itself over western Washington over several days, resulting in multiple high temperature records broken across the region.","A record high temperature of 89 degrees was set at WFO Seattle on September 5th, breaking the old record of 88 degrees set in 1944.",CSV
202408,27,1000,202408,27,1900,196259,1214394,ILLINOIS,17,2024,August,Excessive Heat,Z,45,CHAMPAIGN,ILX,27-AUG-24 10:00:00,CST-6,27-AUG-24 19:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A large upper-level ridge of high pressure centered over the Midwest brought very hot weather to central Illinois on August 26th and 27th.  High temperatures were mostly in the lower to middle 90s on August 26th, but climbed into the 95-100 degree range on the 27th.  With dewpoints hovering in the upper 70s to near 80 degrees, heat index readings peaked from 105 to 115 degrees along and north of the I-72 corridor during the afternoon of August 27th.  While no heat-related deaths were reported, this was the hottest period of weather across central Illinois during the entire summer of 2024.",Heat index readings peaked at 105-110 degrees during the afternoon of August 27th.  No heat-related deaths were reported.,CSV
202408,27,1000,202408,27,1900,196259,1214400,ILLINOIS,17,2024,August,Excessive Heat,Z,53,MACON,ILX,27-AUG-24 10:00:00,CST-6,27-AUG-24 19:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A large upper-level ridge of high pressure centered over the Midwest brought very hot weather to central Illinois on August 26th and 27th.  High temperatures were mostly in the lower to middle 90s on August 26th, but climbed into the 95-100 degree range on the 27th.  With dewpoints hovering in the upper 70s to near 80 degrees, heat index readings peaked from 105 to 115 degrees along and north of the I-72 corridor during the afternoon of August 27th.  While no heat-related deaths were reported, this was the hottest period of weather across central Illinois during the entire summer of 2024.",Heat index readings peaked at 105-110 degrees during the afternoon of August 27th.  No heat-related deaths were reported.,CSV
202408,27,1000,202408,27,1900,196259,1214404,ILLINOIS,17,2024,August,Excessive Heat,Z,48,MENARD,ILX,27-AUG-24 10:00:00,CST-6,27-AUG-24 19:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A large upper-level ridge of high pressure centered over the Midwest brought very hot weather to central Illinois on August 26th and 27th.  High temperatures were mostly in the lower to middle 90s on August 26th, but climbed into the 95-100 degree range on the 27th.  With dewpoints hovering in the upper 70s to near 80 degrees, heat index readings peaked from 105 to 115 degrees along and north of the I-72 corridor during the afternoon of August 27th.  While no heat-related deaths were reported, this was the hottest period of weather across central Illinois during the entire summer of 2024.",Heat index readings peaked at 110-115 degrees during the afternoon of August 27th.  No heat-related deaths were reported.,CSV
202408,27,1000,202408,27,1900,196259,1214395,ILLINOIS,17,2024,August,Excessive Heat,Z,43,DE WITT,ILX,27-AUG-24 10:00:00,CST-6,27-AUG-24 19:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A large upper-level ridge of high pressure centered over the Midwest brought very hot weather to central Illinois on August 26th and 27th.  High temperatures were mostly in the lower to middle 90s on August 26th, but climbed into the 95-100 degree range on the 27th.  With dewpoints hovering in the upper 70s to near 80 degrees, heat index readings peaked from 105 to 115 degrees along and north of the I-72 corridor during the afternoon of August 27th.  While no heat-related deaths were reported, this was the hottest period of weather across central Illinois during the entire summer of 2024.",Heat index readings peaked at 105-110 degrees during the afternoon of August 27th.  No heat-related deaths were reported.,CSV
202408,27,1000,202408,27,1900,196259,1214396,ILLINOIS,17,2024,August,Excessive Heat,Z,36,FULTON,ILX,27-AUG-24 10:00:00,CST-6,27-AUG-24 19:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A large upper-level ridge of high pressure centered over the Midwest brought very hot weather to central Illinois on August 26th and 27th.  High temperatures were mostly in the lower to middle 90s on August 26th, but climbed into the 95-100 degree range on the 27th.  With dewpoints hovering in the upper 70s to near 80 degrees, heat index readings peaked from 105 to 115 degrees along and north of the I-72 corridor during the afternoon of August 27th.  While no heat-related deaths were reported, this was the hottest period of weather across central Illinois during the entire summer of 2024.",Heat index readings peaked at 110-115 degrees during the afternoon of August 27th.  No heat-related deaths were reported.,CSV
202408,27,1000,202408,27,1900,196259,1214398,ILLINOIS,17,2024,August,Excessive Heat,Z,42,LOGAN,ILX,27-AUG-24 10:00:00,CST-6,27-AUG-24 19:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A large upper-level ridge of high pressure centered over the Midwest brought very hot weather to central Illinois on August 26th and 27th.  High temperatures were mostly in the lower to middle 90s on August 26th, but climbed into the 95-100 degree range on the 27th.  With dewpoints hovering in the upper 70s to near 80 degrees, heat index readings peaked from 105 to 115 degrees along and north of the I-72 corridor during the afternoon of August 27th.  While no heat-related deaths were reported, this was the hottest period of weather across central Illinois during the entire summer of 2024.",Heat index readings peaked at 110-115 degrees during the afternoon of August 27th...including 111 degrees at the Lincoln Airport.  No heat-related deaths were reported.,CSV
202408,27,1000,202408,27,1900,196259,1214401,ILLINOIS,17,2024,August,Excessive Heat,Z,30,MARSHALL,ILX,27-AUG-24 10:00:00,CST-6,27-AUG-24 19:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A large upper-level ridge of high pressure centered over the Midwest brought very hot weather to central Illinois on August 26th and 27th.  High temperatures were mostly in the lower to middle 90s on August 26th, but climbed into the 95-100 degree range on the 27th.  With dewpoints hovering in the upper 70s to near 80 degrees, heat index readings peaked from 105 to 115 degrees along and north of the I-72 corridor during the afternoon of August 27th.  While no heat-related deaths were reported, this was the hottest period of weather across central Illinois during the entire summer of 2024.",Heat index readings peaked at 110-115 degrees during the afternoon of August 27th.  No heat-related deaths were reported.,CSV
