BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201707,19,1200,201707,23,1900,119272,716186,ILLINOIS,17,2017,July,Excessive Heat,Z,102,MONROE,LSX,19-JUL-17 12:00:00,CST-6,23-JUL-17 19:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,Excessive heat hit west central through southwest Illinois July 19 - July 23. High temperatures were in the upper 90s to around 105. The Heat Index ranged from 1-5 to around 110.,,CSV
201707,19,1200,201707,23,1900,119272,716187,ILLINOIS,17,2017,July,Excessive Heat,Z,60,MONTGOMERY,LSX,19-JUL-17 12:00:00,CST-6,23-JUL-17 19:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,Excessive heat hit west central through southwest Illinois July 19 - July 23. High temperatures were in the upper 90s to around 105. The Heat Index ranged from 1-5 to around 110.,,CSV
201707,19,1200,201707,23,1900,119272,716188,ILLINOIS,17,2017,July,Excessive Heat,Z,97,PIKE,LSX,19-JUL-17 12:00:00,CST-6,23-JUL-17 19:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,Excessive heat hit west central through southwest Illinois July 19 - July 23. High temperatures were in the upper 90s to around 105. The Heat Index ranged from 1-5 to around 110.,,CSV
201707,19,1200,201707,23,1900,119272,716189,ILLINOIS,17,2017,July,Excessive Heat,Z,74,WASHINGTON,LSX,19-JUL-17 12:00:00,CST-6,23-JUL-17 19:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,Excessive heat hit west central through southwest Illinois July 19 - July 23. High temperatures were in the upper 90s to around 105. The Heat Index ranged from 1-5 to around 110.,,CSV
201707,19,1200,201707,23,1900,119272,716176,ILLINOIS,17,2017,July,Excessive Heat,Z,64,BOND,LSX,19-JUL-17 12:00:00,CST-6,23-JUL-17 19:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,Excessive heat hit west central through southwest Illinois July 19 - July 23. High temperatures were in the upper 90s to around 105. The Heat Index ranged from 1-5 to around 110.,,CSV
201707,19,1200,201707,23,1900,119272,716177,ILLINOIS,17,2017,July,Excessive Heat,Z,96,BROWN,LSX,19-JUL-17 12:00:00,CST-6,23-JUL-17 19:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,Excessive heat hit west central through southwest Illinois July 19 - July 23. High temperatures were in the upper 90s to around 105. The Heat Index ranged from 1-5 to around 110.,,CSV
201707,9,1200,201707,13,2000,119270,716171,ILLINOIS,17,2017,July,Heat,Z,102,MONROE,LSX,09-JUL-17 12:00:00,CST-6,13-JUL-17 20:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,The first heat wave of the summer hit the St. Louis Metro area. The official temperature at St. Louis Lambert International Airport topped 100 degrees on the 10th - 12th. The Heat Index across the area ranged from 100 - 110 the 9th - 13th.,,CSV
201707,9,1200,201707,13,2000,119270,716172,ILLINOIS,17,2017,July,Heat,Z,101,ST. CLAIR,LSX,09-JUL-17 12:00:00,CST-6,13-JUL-17 20:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,The first heat wave of the summer hit the St. Louis Metro area. The official temperature at St. Louis Lambert International Airport topped 100 degrees on the 10th - 12th. The Heat Index across the area ranged from 100 - 110 the 9th - 13th.,,CSV
201707,19,1200,201707,23,1900,119272,716175,ILLINOIS,17,2017,July,Excessive Heat,Z,95,ADAMS,LSX,19-JUL-17 12:00:00,CST-6,23-JUL-17 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,Excessive heat hit west central through southwest Illinois July 19 - July 23. High temperatures were in the upper 90s to around 105. The Heat Index ranged from 1-5 to around 110.,,CSV
201705,22,1200,201705,22,2000,117111,704618,OREGON,41,2017,May,Heat,Z,11,NORTH OREGON CASCADES,PQR,22-MAY-17 12:00:00,PST-8,22-MAY-17 20:00:00,0,0,0,1,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Ridge of high pressure brought a couple days of warm weather.  While air temperatures were warm, river and lake temperatures were still cold, leading to two drownings across the area.",Temperatures climbed up into the upper 80s to low 90s in many locations across the area. One local swimmer drowned seeking relief from the heat in a mountain lake.,CSV
201705,23,1200,201705,23,2000,117111,704627,OREGON,41,2017,May,Heat,Z,6,GREATER  PORTLAND METRO AREA,PQR,23-MAY-17 12:00:00,PST-8,23-MAY-17 20:00:00,0,0,0,1,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Ridge of high pressure brought a couple days of warm weather.  While air temperatures were warm, river and lake temperatures were still cold, leading to two drownings across the area.",Early season heat led people to seek relief in local rivers and lakes. One swimmer drowned at High Rocks Park.,CSV
201705,27,1200,201705,27,2000,117123,704633,WASHINGTON,53,2017,May,Heat,Z,39,GREATER VANCOUVER AREA,PQR,27-MAY-17 12:00:00,PST-8,27-MAY-17 20:00:00,0,0,0,1,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Ridge of high pressure brought a couple days of warm weather. While air temperatures were warm, river and lake temperatures were still cold, leading to one drowning near Vancouver in Clark County.",Warm weather led to people seeking relief in local rivers and lakes.  One man drowned at Lacamas Lake in Vancouver.,CSV
201711,22,1100,201711,22,1700,121606,727830,CALIFORNIA,6,2017,November,Heat,Z,48,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE,SGX,22-NOV-17 11:00:00,PST-8,22-NOV-17 17:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"A highly anomalous ridge of high pressure and light offshore winds brought record breaking heat to the region on the 22nd and 23rd. Just inland from the coast temperatures reached into the low to upper 90's, with Anaheim topping out at 100 degrees on the 22nd. The impact was low, though media coverage was high due to the Thanksgiving Holiday.",Afternoon highs were in the mid 90's. Riverside set a daily record with an afternoon high of 95 degrees. This highest temperature on record for this late in the year.,CSV
201711,23,1100,201711,23,1700,121606,728584,CALIFORNIA,6,2017,November,Heat,Z,43,SAN DIEGO COUNTY COASTAL AREAS,SGX,23-NOV-17 11:00:00,PST-8,23-NOV-17 17:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"A highly anomalous ridge of high pressure and light offshore winds brought record breaking heat to the region on the 22nd and 23rd. Just inland from the coast temperatures reached into the low to upper 90's, with Anaheim topping out at 100 degrees on the 22nd. The impact was low, though media coverage was high due to the Thanksgiving Holiday.",Afternoon highs were in the upper 80s and mid 90s. All of the climate sites in the zone set daily record high temperatures.,CSV
201711,23,1100,201711,23,1700,121606,728585,CALIFORNIA,6,2017,November,Heat,Z,50,SAN DIEGO COUNTY VALLEYS,SGX,23-NOV-17 11:00:00,PST-8,23-NOV-17 17:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A highly anomalous ridge of high pressure and light offshore winds brought record breaking heat to the region on the 22nd and 23rd. Just inland from the coast temperatures reached into the low to upper 90's, with Anaheim topping out at 100 degrees on the 22nd. The impact was low, though media coverage was high due to the Thanksgiving Holiday.",High temperatures in the afternoon reached the low to upper 90s.,CSV
201711,23,1100,201711,23,1700,121606,728586,CALIFORNIA,6,2017,November,Heat,Z,48,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE,SGX,23-NOV-17 11:00:00,PST-8,23-NOV-17 17:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A highly anomalous ridge of high pressure and light offshore winds brought record breaking heat to the region on the 22nd and 23rd. Just inland from the coast temperatures reached into the low to upper 90's, with Anaheim topping out at 100 degrees on the 22nd. The impact was low, though media coverage was high due to the Thanksgiving Holiday.","Afternoon high temperatures were in the low to mid 90s. Riverside reached 94 degrees, the hottest temperature this late in the year since 1958.",CSV
201711,23,1100,201711,23,1700,121606,728591,CALIFORNIA,6,2017,November,Heat,Z,554,ORANGE COUNTY INLAND,SGX,23-NOV-17 11:00:00,PST-8,23-NOV-17 17:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"A highly anomalous ridge of high pressure and light offshore winds brought record breaking heat to the region on the 22nd and 23rd. Just inland from the coast temperatures reached into the low to upper 90's, with Anaheim topping out at 100 degrees on the 22nd. The impact was low, though media coverage was high due to the Thanksgiving Holiday.",High temperatures were in the mid to upper 90s.,CSV
201711,22,1100,201711,22,1700,121606,727825,CALIFORNIA,6,2017,November,Heat,Z,43,SAN DIEGO COUNTY COASTAL AREAS,SGX,22-NOV-17 11:00:00,PST-8,22-NOV-17 17:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"A highly anomalous ridge of high pressure and light offshore winds brought record breaking heat to the region on the 22nd and 23rd. Just inland from the coast temperatures reached into the low to upper 90's, with Anaheim topping out at 100 degrees on the 22nd. The impact was low, though media coverage was high due to the Thanksgiving Holiday.","Temperatures ranged from the upper 80's at the beaches to the upper 90's several miles inland. San Diego reached 92 degrees, the latest 90 degree temperature on record for a calendar year.",CSV
201705,25,1200,201705,25,1800,116209,698578,NEVADA,32,2017,May,Heat,Z,20,LAS VEGAS VALLEY,VEF,25-MAY-17 12:00:00,PST-8,25-MAY-17 18:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,One person died on the outskirts of Las Vegas due to heat related causes.,One man died of heat related causes on the southern outskirts of the Las Vegas Valley.,CSV
201711,22,1100,201711,22,1700,121606,727826,CALIFORNIA,6,2017,November,Heat,Z,50,SAN DIEGO COUNTY VALLEYS,SGX,22-NOV-17 11:00:00,PST-8,22-NOV-17 17:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A highly anomalous ridge of high pressure and light offshore winds brought record breaking heat to the region on the 22nd and 23rd. Just inland from the coast temperatures reached into the low to upper 90's, with Anaheim topping out at 100 degrees on the 22nd. The impact was low, though media coverage was high due to the Thanksgiving Holiday.",Temperatures in the valleys were in the mid to upper 90's. El Cajon reported a high of 98 degrees. This is the cities second highest November temperature on record.,CSV
201711,22,1100,201711,22,1700,121606,727827,CALIFORNIA,6,2017,November,Heat,Z,61,COACHELLA VALLEY,SGX,22-NOV-17 11:00:00,PST-8,22-NOV-17 17:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"A highly anomalous ridge of high pressure and light offshore winds brought record breaking heat to the region on the 22nd and 23rd. Just inland from the coast temperatures reached into the low to upper 90's, with Anaheim topping out at 100 degrees on the 22nd. The impact was low, though media coverage was high due to the Thanksgiving Holiday.","Temperatures in the Coachella Valley topped out in the mid 90's. Palm Springs reached 96 degrees, the highest temperatures on record for this late in the year.",CSV
201711,22,1100,201711,22,1700,121606,727828,CALIFORNIA,6,2017,November,Heat,Z,554,ORANGE COUNTY INLAND,SGX,22-NOV-17 11:00:00,PST-8,22-NOV-17 17:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A highly anomalous ridge of high pressure and light offshore winds brought record breaking heat to the region on the 22nd and 23rd. Just inland from the coast temperatures reached into the low to upper 90's, with Anaheim topping out at 100 degrees on the 22nd. The impact was low, though media coverage was high due to the Thanksgiving Holiday.",Temperatures reached into the mid and upper 90's. Anaheim recorded the hottest temperature in the country on this day with a reading of 100 degrees.,CSV
201711,22,1100,201711,22,1700,121606,727829,CALIFORNIA,6,2017,November,Heat,Z,552,ORANGE COUNTY COASTAL,SGX,22-NOV-17 11:00:00,PST-8,22-NOV-17 17:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A highly anomalous ridge of high pressure and light offshore winds brought record breaking heat to the region on the 22nd and 23rd. Just inland from the coast temperatures reached into the low to upper 90's, with Anaheim topping out at 100 degrees on the 22nd. The impact was low, though media coverage was high due to the Thanksgiving Holiday.",Afternoon high temperatures topped out in the upper 80's and mid 90's.,CSV
201708,28,1800,201708,30,2200,120285,720757,CALIFORNIA,6,2017,August,Excessive Heat,Z,48,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE,SGX,28-AUG-17 18:00:00,PST-8,30-AUG-17 22:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A strong ridge of high pressure over the Great Basin and weak offshore flow brought a heat wave to the region from the 26th to the 31st. Heat began in the deserts on the 26th and 27th, reaching warning criteria with little impact. The hot conditions spread to the valleys on the 28th through the 31st, resulting in flex alerts, power outages and trail closures.",Elsinore reported daily record high temperatures 3 days in a row from the 28th to the 30th. Afternoon highs were 111-112 degrees.,CSV
201708,28,1800,201708,31,2200,120285,720761,CALIFORNIA,6,2017,August,Excessive Heat,Z,48,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE,SGX,28-AUG-17 18:00:00,PST-8,31-AUG-17 22:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong ridge of high pressure over the Great Basin and weak offshore flow brought a heat wave to the region from the 26th to the 31st. Heat began in the deserts on the 26th and 27th, reaching warning criteria with little impact. The hot conditions spread to the valleys on the 28th through the 31st, resulting in flex alerts, power outages and trail closures.",Riverside broke daily record highs on the 28th and 31st. The high of 112 degrees on the 31st was the 3rd hottest August temperature since records began in 1893.,CSV
201708,28,1800,201708,31,2200,120285,720762,CALIFORNIA,6,2017,August,Excessive Heat,Z,50,SAN DIEGO COUNTY VALLEYS,SGX,28-AUG-17 18:00:00,PST-8,31-AUG-17 22:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"A strong ridge of high pressure over the Great Basin and weak offshore flow brought a heat wave to the region from the 26th to the 31st. Heat began in the deserts on the 26th and 27th, reaching warning criteria with little impact. The hot conditions spread to the valleys on the 28th through the 31st, resulting in flex alerts, power outages and trail closures.","Ramona recorded daily record high temperatures each day between the 28th and 31st. The high of 111 degrees on the 31st was the hottest August day on record, and the 108 degree reading on the 29th was the second hottest.",CSV
201708,29,1200,201708,31,2300,120285,720760,CALIFORNIA,6,2017,August,Excessive Heat,Z,50,SAN DIEGO COUNTY VALLEYS,SGX,29-AUG-17 12:00:00,PST-8,31-AUG-17 23:00:00,0,0,0,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"A strong ridge of high pressure over the Great Basin and weak offshore flow brought a heat wave to the region from the 26th to the 31st. Heat began in the deserts on the 26th and 27th, reaching warning criteria with little impact. The hot conditions spread to the valleys on the 28th through the 31st, resulting in flex alerts, power outages and trail closures.",Three Sisters and Cedar Creek Falls hiking trails were closed due to heat from the 30th of August through the 1st of September. Temperatures in the area were between 105 and 110 degrees.,CSV
201708,29,2300,201708,30,800,120285,720759,CALIFORNIA,6,2017,August,Excessive Heat,Z,48,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE,SGX,29-AUG-17 23:00:00,PST-8,30-AUG-17 08:00:00,0,0,0,0,10.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"A strong ridge of high pressure over the Great Basin and weak offshore flow brought a heat wave to the region from the 26th to the 31st. Heat began in the deserts on the 26th and 27th, reaching warning criteria with little impact. The hot conditions spread to the valleys on the 28th through the 31st, resulting in flex alerts, power outages and trail closures.",Excessive power needs from intense heat caused two transformers to fail in Yucaipa. Power was lost at Carriage Trade Manor (senior home center) and numerous residents spent the night outside trying to stay cool.,CSV
201707,24,1200,201707,24,2000,119588,717501,MISSOURI,29,2017,July,Heat,Z,52,LINCOLN,LSX,24-JUL-17 12:00:00,CST-6,24-JUL-17 20:00:00,1,0,1,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"A man died on 7/24/17, in his home due to heat exhaustion. The power had been out for a couple of days due to thunderstorm damage.  High temperatures on July 24th were around 90 degrees.",A 76 year old man died in his home from heat exhaustion. The power had been out for a couple of days due to thunderstorm damage.,CSV
201706,23,1600,201706,23,1645,118120,709859,TEXAS,48,2017,June,Heat,Z,118,TARRANT,FWD,23-JUN-17 16:00:00,CST-6,23-JUN-17 16:45:00,0,0,1,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,A 3 year old boy died after climbing into a hot car that was parked at his home in Fort Worth.,Investigators believe that the 3 year old Keandre Goodman was inside the vehicle for at least 45 minutes on Friday June 23 when his parents found him.,CSV
201706,17,1100,201706,22,1800,117594,707225,ARIZONA,4,2017,June,Excessive Heat,Z,10,CHINLE VALLEY,FGZ,17-JUN-17 11:00:00,MST-7,22-JUN-17 18:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"Very strong high pressure aloft developed across the Desert Southwest in mid to late June. This lead to prolonged excessive heat across the lower deserts of northern Arizona. High temperatures exceeded 110 over the lower elevations of Yavapai County and along the Colorado River in the Grand Canyon.  Numerous high temperature records were tied or broken, even at higher elevations.",The high of 97 in Canyon de Chelly on June 17 tied record last set in 2002.||The high of 103 in Canyon de Chelly on June 23 broke the record of 101 last set in 2012.,CSV
