BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201606,10,1100,201606,12,1800,106717,640691,IOWA,19,2016,June,Excessive Heat,Z,1,LYON,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106717,640695,IOWA,19,2016,June,Excessive Heat,Z,13,O'BRIEN,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106717,640696,IOWA,19,2016,June,Excessive Heat,Z,14,CLAY,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106717,640701,IOWA,19,2016,June,Excessive Heat,Z,32,IDA,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106718,640703,NEBRASKA,31,2016,June,Excessive Heat,Z,13,DIXON,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106715,640674,SOUTH DAKOTA,46,2016,June,Excessive Heat,Z,63,CHARLES MIX,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the 95 to 100 degree range, brought the heat index to above 100 during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Several roads buckled in the Sioux Falls area, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106717,640697,IOWA,19,2016,June,Excessive Heat,Z,20,PLYMOUTH,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106715,640659,SOUTH DAKOTA,46,2016,June,Excessive Heat,Z,38,BEADLE,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the 95 to 100 degree range, brought the heat index to above 100 during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Several roads buckled in the Sioux Falls area, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106716,640683,MINNESOTA,27,2016,June,Excessive Heat,Z,81,COTTONWOOD,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Part of Interstate 90 buckled near the South Dakota border, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to 100 degrees or a little hotter. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106717,640692,IOWA,19,2016,June,Excessive Heat,Z,2,OSCEOLA,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106717,640693,IOWA,19,2016,June,Excessive Heat,Z,3,DICKINSON,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106717,640694,IOWA,19,2016,June,Excessive Heat,Z,12,SIOUX,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106715,640675,SOUTH DAKOTA,46,2016,June,Excessive Heat,Z,64,DOUGLAS,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the 95 to 100 degree range, brought the heat index to above 100 during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Several roads buckled in the Sioux Falls area, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106715,640680,SOUTH DAKOTA,46,2016,June,Excessive Heat,Z,67,LINCOLN,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the 95 to 100 degree range, brought the heat index to above 100 during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Several roads buckled in the Sioux Falls area, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms. Some roads buckled significantly from the heat, including Interstate 229 in two places on the south end of Sioux Falls, and a road on the east side of the Interstate 29 interchange near Tea.",CSV
201606,10,1100,201606,12,1800,106715,640681,SOUTH DAKOTA,46,2016,June,Excessive Heat,Z,70,CLAY,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the 95 to 100 degree range, brought the heat index to above 100 during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Several roads buckled in the Sioux Falls area, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106715,640682,SOUTH DAKOTA,46,2016,June,Excessive Heat,Z,71,UNION,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the 95 to 100 degree range, brought the heat index to above 100 during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Several roads buckled in the Sioux Falls area, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106716,640684,MINNESOTA,27,2016,June,Excessive Heat,Z,72,LYON,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Part of Interstate 90 buckled near the South Dakota border, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to 100 degrees or a little hotter. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106716,640685,MINNESOTA,27,2016,June,Excessive Heat,Z,71,LINCOLN,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the mid to upper 90s, brought the heat index to 100 or a little hotter during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Part of Interstate 90 buckled near the South Dakota border, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs in the mid to upper 90s after a period of cool weather were accompanied by humid conditions, with the heat index rising to 100 degrees or a little hotter. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106715,640667,SOUTH DAKOTA,46,2016,June,Excessive Heat,Z,57,BRULE,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the 95 to 100 degree range, brought the heat index to above 100 during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Several roads buckled in the Sioux Falls area, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106715,640668,SOUTH DAKOTA,46,2016,June,Excessive Heat,Z,58,AURORA,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the 95 to 100 degree range, brought the heat index to above 100 during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Several roads buckled in the Sioux Falls area, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106715,640676,SOUTH DAKOTA,46,2016,June,Excessive Heat,Z,65,HUTCHINSON,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the 95 to 100 degree range, brought the heat index to above 100 during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Several roads buckled in the Sioux Falls area, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
201606,10,1100,201606,12,1800,106715,640669,SOUTH DAKOTA,46,2016,June,Excessive Heat,Z,59,DAVISON,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the 95 to 100 degree range, brought the heat index to above 100 during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Several roads buckled in the Sioux Falls area, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms, including one in Mitchell.",CSV
201606,10,1100,201606,12,1800,106715,640670,SOUTH DAKOTA,46,2016,June,Excessive Heat,Z,60,HANSON,FSD,10-JUN-16 11:00:00,CST-6,12-JUN-16 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Rapidly developing very hot and humid weather, with daytime temperatures reaching the 95 to 100 degree range, brought the heat index to above 100 during the afternoon hours of June 10th through June 12th. The heat came less than two days after a period of well below normal temperatures. Several roads buckled in the Sioux Falls area, and emergency rooms at hospitals reported that an unknown number of people suffered heat stress, heat exhaustion, or dehydration.","Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",CSV
