BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202107,7,1100,202107,10,1900,158658,959462,UTAH,49,2021,July,Heat,Z,29,CANYONLANDS / NATURAL BRIDGES,GJT,07-JUL-21 11:00:00,MST-7,10-JUL-21 19:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,A large ridge of high pressure dominated the western United States for several days. This resulted in scorching heat and dry weather across the lower elevations of eastern Utah. Conditions were exceptionally dry which translated to single digit humidity at the surface. Record breaking high temperatures occurred through the period with overnight lows only dropping into the low to mid to upper 60s and 70s in the valleys.,"High temperatures of 101 to 107 degrees were reported by the Cooperative Observers across Canyonlands National Park each day through the period. Additionally, overnight lows ranged from 70 to 73 degrees on the morning of the 8th, 9th and 10th.",CSV
202108,14,1200,202108,15,1900,163490,987002,CALIFORNIA,6,2021,August,Excessive Heat,Z,13,SHASTA LAKE/NORTH SHASTA COUNTY,STO,14-AUG-21 12:00:00,PST-8,15-AUG-21 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"High pressure over California resulted in very hot daytime temperatures and warm overnight low temperatures across interior Northern California. High to very high heat risk impacted the region. Two daily high temperature records were broken. During the event, cooling centers were made available to the public across interior Northern California.",Lake Shasta Dam area saw high temperatures reach 110 to 114 degrees during the event.,CSV
202108,14,1200,202108,15,1900,163490,987010,CALIFORNIA,6,2021,August,Excessive Heat,Z,17,SOUTHERN SACRAMENTO VALLEY,STO,14-AUG-21 12:00:00,PST-8,15-AUG-21 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"High pressure over California resulted in very hot daytime temperatures and warm overnight low temperatures across interior Northern California. High to very high heat risk impacted the region. Two daily high temperature records were broken. During the event, cooling centers were made available to the public across interior Northern California.","The Sacramento region saw high temperatures reach 105 degrees. On the 14th, downtown Sacramento recorded a high temperature of 103 degrees.",CSV
202108,14,1200,202108,15,1900,163490,987013,CALIFORNIA,6,2021,August,Excessive Heat,Z,67,MOTHERLODE/CAMPTONVILLE TO GROVELAND,STO,14-AUG-21 12:00:00,PST-8,15-AUG-21 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"High pressure over California resulted in very hot daytime temperatures and warm overnight low temperatures across interior Northern California. High to very high heat risk impacted the region. Two daily high temperature records were broken. During the event, cooling centers were made available to the public across interior Northern California.","The Motherlode region saw high temperatures reach upwards of 100 degrees during the event. A temperature of 104 degrees was reported near Placerville, CA.",CSV
202108,14,1200,202108,15,1900,163490,987012,CALIFORNIA,6,2021,August,Excessive Heat,Z,19,NORTHERN SAN JOAQUIN VALLEY,STO,14-AUG-21 12:00:00,PST-8,15-AUG-21 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"High pressure over California resulted in very hot daytime temperatures and warm overnight low temperatures across interior Northern California. High to very high heat risk impacted the region. Two daily high temperature records were broken. During the event, cooling centers were made available to the public across interior Northern California.",The Northern San Joaquin Valley saw high temperatures reach over 100 degrees during the event.,CSV
202108,14,1200,202108,15,1900,163490,987014,CALIFORNIA,6,2021,August,Excessive Heat,Z,63,MOUNTAINS SOUTHWESTERN SHASTA COUNTY TO WESTERN COLUSA COUNTY,STO,14-AUG-21 12:00:00,PST-8,15-AUG-21 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"High pressure over California resulted in very hot daytime temperatures and warm overnight low temperatures across interior Northern California. High to very high heat risk impacted the region. Two daily high temperature records were broken. During the event, cooling centers were made available to the public across interior Northern California.",The western foothills of the Sacramento Valley saw high temperatures reach upwards of 113 degrees during the event.,CSV
202108,14,1200,202108,15,1900,163490,987003,CALIFORNIA,6,2021,August,Excessive Heat,Z,15,NORTHERN SACRAMENTO VALLEY,STO,14-AUG-21 12:00:00,PST-8,15-AUG-21 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"High pressure over California resulted in very hot daytime temperatures and warm overnight low temperatures across interior Northern California. High to very high heat risk impacted the region. Two daily high temperature records were broken. During the event, cooling centers were made available to the public across interior Northern California.",The Northern Sacramento Valley saw high temperatures reach in excess of 111 degrees. Two daily high temperature records were set on the 15th with Redding airport reaching 116 degrees and Red Bluff Airport reaching 112 degrees during the event.,CSV
202108,14,1200,202108,15,1900,163490,987009,CALIFORNIA,6,2021,August,Excessive Heat,Z,16,CENTRAL SACRAMENTO VALLEY,STO,14-AUG-21 12:00:00,PST-8,15-AUG-21 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"High pressure over California resulted in very hot daytime temperatures and warm overnight low temperatures across interior Northern California. High to very high heat risk impacted the region. Two daily high temperature records were broken. During the event, cooling centers were made available to the public across interior Northern California.","The Central Sacramento Valley region saw high temperatures reach in excess of 109 degrees during the event. On August 14th, Marysville recorded a high temperature of 103 degrees.",CSV
202109,14,1000,202109,14,2000,163450,986809,ARIZONA,4,2021,September,Heat,Z,502,TOHONO O ODHAM NATION,TWC,14-SEP-21 10:00:00,MST-7,14-SEP-21 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"Very hot temperatures were experienced west and south of Tucson September 11 through 14. The hottest two days were the 12th and 13th when high temperatures fell just shy of records across much of Pima County and topped out between 104 and 109 degrees. During the four day period, the Pima County Medical Examiner confirmed that heat was the primary cause of death for seven individuals found in the desert, one at Organ Pipe Cactus National Monument, five on the Tohono O'odham Nation, and one in Santa Cruz County.","Hot temperatures 3 to 5 degrees above normal, around 105 degrees, were experienced across the western and central Pima County causing the Moderate Heat Risk category to be reached on September 14. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two males found in the desert, one on the eastern edge of the Organ Pipe Cactus National Monument and another on the Tohono O'odham Nation northwest of Kohatk.",CSV
202109,14,1000,202109,14,2000,163450,986810,ARIZONA,4,2021,September,Heat,Z,501,WESTERN PIMA COUNTY,TWC,14-SEP-21 10:00:00,MST-7,14-SEP-21 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"Very hot temperatures were experienced west and south of Tucson September 11 through 14. The hottest two days were the 12th and 13th when high temperatures fell just shy of records across much of Pima County and topped out between 104 and 109 degrees. During the four day period, the Pima County Medical Examiner confirmed that heat was the primary cause of death for seven individuals found in the desert, one at Organ Pipe Cactus National Monument, five on the Tohono O'odham Nation, and one in Santa Cruz County.","Hot temperatures 3 to 5 degrees above normal, around 105 degrees, were experienced across the western and central Pima County causing the Moderate Heat Risk category to be reached on September 14. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two males found in the desert, one on the eastern edge of the Organ Pipe Cactus National Monument and another on the Tohono O'odham Nation northwest of Kohatk.",CSV
202109,12,1000,202109,13,2000,163450,986812,ARIZONA,4,2021,September,Excessive Heat,Z,501,WESTERN PIMA COUNTY,TWC,12-SEP-21 10:00:00,MST-7,13-SEP-21 20:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"Very hot temperatures were experienced west and south of Tucson September 11 through 14. The hottest two days were the 12th and 13th when high temperatures fell just shy of records across much of Pima County and topped out between 104 and 109 degrees. During the four day period, the Pima County Medical Examiner confirmed that heat was the primary cause of death for seven individuals found in the desert, one at Organ Pipe Cactus National Monument, five on the Tohono O'odham Nation, and one in Santa Cruz County.","Very hot high temperatures of 105 to 109 degrees, or 5 to 10 degrees above normal, occurred in the lower deserts of western Pima County and the Tohono O'odham Nation September 12-13, and caused the High Heat Risk category to be reached. While temperatures fell just shy of records, the Pima County Medical Examiner confirmed that heat was the primary cause of death for three persons found in the desert on the Tohono O'odham Nation.",CSV
202106,28,1100,202106,28,1700,159723,967303,MAINE,23,2021,June,Heat,Z,16,INTERIOR HANCOCK,CAR,28-JUN-21 11:00:00,EST-5,28-JUN-21 17:00:00,0,0,0,0,,,ASOS,,,,,,,,,,,,,,,,,,,,,,Unseasonably hot temperatures occurred in advance of a slow moving cold front. High temperatures across portions of west-central and Downeast Maine ranged from around 90 to the mid 90s...with dewpoints of around 70 to the lower 70s. Apparent temperatures generally ranged from the upper 90s to around 105.,Apparent temperatures ranged from the upper 90s to around 105 degrees.,CSV
202106,28,1100,202106,28,1700,159723,967304,MAINE,23,2021,June,Heat,Z,29,COASTAL HANCOCK,CAR,28-JUN-21 11:00:00,EST-5,28-JUN-21 17:00:00,0,0,0,0,,,ASOS,,,,,,,,,,,,,,,,,,,,,,Unseasonably hot temperatures occurred in advance of a slow moving cold front. High temperatures across portions of west-central and Downeast Maine ranged from around 90 to the mid 90s...with dewpoints of around 70 to the lower 70s. Apparent temperatures generally ranged from the upper 90s to around 105.,Apparent temperatures ranged from the upper 90s to around 105 degrees.,CSV
202106,28,1100,202106,28,1700,159723,967305,MAINE,23,2021,June,Heat,Z,17,CENTRAL WASHINGTON,CAR,28-JUN-21 11:00:00,EST-5,28-JUN-21 17:00:00,0,0,0,0,,,Mesonet,,,,,,,,,,,,,,,,,,,,,,Unseasonably hot temperatures occurred in advance of a slow moving cold front. High temperatures across portions of west-central and Downeast Maine ranged from around 90 to the mid 90s...with dewpoints of around 70 to the lower 70s. Apparent temperatures generally ranged from the upper 90s to around 105.,Apparent temperatures ranged from the mid 90s to around 100 degrees.,CSV
202106,29,1100,202106,29,1700,159724,967306,MAINE,23,2021,June,Heat,Z,15,SOUTHERN PENOBSCOT,CAR,29-JUN-21 11:00:00,EST-5,29-JUN-21 17:00:00,0,0,0,0,,,ASOS,,,,,,,,,,,,,,,,,,,,,,Unseasonably hot temperatures occurred in advance of a slow moving cold front. High temperatures across Downeast Maine generally ranged from around 90 to the mid 90s...with dewpoint temperatures in the upper 60s to around 70. Apparent temperatures generally ranged from the mid 90s to around 100.,Apparent temperatures ranged from the mid 90s to around 100.,CSV
202106,29,1100,202106,29,1700,159724,967307,MAINE,23,2021,June,Heat,Z,29,COASTAL HANCOCK,CAR,29-JUN-21 11:00:00,EST-5,29-JUN-21 17:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,Unseasonably hot temperatures occurred in advance of a slow moving cold front. High temperatures across Downeast Maine generally ranged from around 90 to the mid 90s...with dewpoint temperatures in the upper 60s to around 70. Apparent temperatures generally ranged from the mid 90s to around 100.,Apparent temperatures ranged from the mid 90s to around 100.,CSV
202106,29,1100,202106,29,1700,159724,967308,MAINE,23,2021,June,Heat,Z,16,INTERIOR HANCOCK,CAR,29-JUN-21 11:00:00,EST-5,29-JUN-21 17:00:00,0,0,0,0,,,Mesonet,,,,,,,,,,,,,,,,,,,,,,Unseasonably hot temperatures occurred in advance of a slow moving cold front. High temperatures across Downeast Maine generally ranged from around 90 to the mid 90s...with dewpoint temperatures in the upper 60s to around 70. Apparent temperatures generally ranged from the mid 90s to around 100.,Apparent temperatures ranged from the mid 90s to around 100.,CSV
202106,29,1100,202106,29,1700,159724,967309,MAINE,23,2021,June,Heat,Z,17,CENTRAL WASHINGTON,CAR,29-JUN-21 11:00:00,EST-5,29-JUN-21 17:00:00,0,0,0,0,,,Mesonet,,,,,,,,,,,,,,,,,,,,,,Unseasonably hot temperatures occurred in advance of a slow moving cold front. High temperatures across Downeast Maine generally ranged from around 90 to the mid 90s...with dewpoint temperatures in the upper 60s to around 70. Apparent temperatures generally ranged from the mid 90s to around 100.,Apparent temperatures ranged from the mid 90s to around 100.,CSV
202106,29,1100,202106,29,1700,159724,967310,MAINE,23,2021,June,Heat,Z,30,COASTAL WASHINGTON,CAR,29-JUN-21 11:00:00,EST-5,29-JUN-21 17:00:00,0,0,0,0,,,Mesonet,,,,,,,,,,,,,,,,,,,,,,Unseasonably hot temperatures occurred in advance of a slow moving cold front. High temperatures across Downeast Maine generally ranged from around 90 to the mid 90s...with dewpoint temperatures in the upper 60s to around 70. Apparent temperatures generally ranged from the mid 90s to around 100.,Apparent temperatures ranged from the mid 90s to around 100.,CSV
202106,7,1100,202106,7,1700,159662,965576,MAINE,23,2021,June,Heat,Z,5,NORTHERN PENOBSCOT,CAR,07-JUN-21 11:00:00,EST-5,07-JUN-21 17:00:00,0,0,0,0,,,ASOS,,,,,,,,,,,,,,,,,,,,,,High pressure brought unseasonable warmth to the region during the 7th. High temperatures ranged from around 90 to the mid 90s. Dewpoint temperatures ranged from the lower to mid 60s...producing apparent temperatures in the mid 90s across portions of the region. Daily high temperatures records were set at several locations.,Heat Index readings reached the mid 90s.,CSV
202106,7,1100,202106,7,1700,159662,965578,MAINE,23,2021,June,Heat,Z,15,SOUTHERN PENOBSCOT,CAR,07-JUN-21 11:00:00,EST-5,07-JUN-21 17:00:00,0,0,0,0,,,ASOS,,,,,,,,,,,,,,,,,,,,,,High pressure brought unseasonable warmth to the region during the 7th. High temperatures ranged from around 90 to the mid 90s. Dewpoint temperatures ranged from the lower to mid 60s...producing apparent temperatures in the mid 90s across portions of the region. Daily high temperatures records were set at several locations.,Heat Index readings reached the mid 90s.,CSV
202106,7,1100,202106,7,1700,159662,965579,MAINE,23,2021,June,Heat,Z,31,SOUTHERN PISCATAQUIS,CAR,07-JUN-21 11:00:00,EST-5,07-JUN-21 17:00:00,0,0,0,0,,,Mesonet,,,,,,,,,,,,,,,,,,,,,,High pressure brought unseasonable warmth to the region during the 7th. High temperatures ranged from around 90 to the mid 90s. Dewpoint temperatures ranged from the lower to mid 60s...producing apparent temperatures in the mid 90s across portions of the region. Daily high temperatures records were set at several locations.,Heat Index readings reached the mid 90s.,CSV
202108,6,1200,202108,6,1900,162942,983890,ARIZONA,4,2021,August,Heat,Z,507,UPPER SAN PEDRO RIVER VALLEY,TWC,06-AUG-21 12:00:00,MST-7,06-AUG-21 19:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Hot temperatures of 95 to 100 degrees in the San Pedro River Valley of Cochise County were experienced on August 6. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one male found in the desert.,"Temperatures 5 degrees above normal, 95 to 100 degrees, occurred in the San Pedro River Valley of Cochise County causing the  Moderate Heat Risk category to be reached on  August 6. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one male found near Palominas.",CSV
202108,29,1000,202108,29,2000,162948,983923,ARIZONA,4,2021,August,Heat,Z,504,TUCSON METRO AREA,TWC,29-AUG-21 10:00:00,MST-7,29-AUG-21 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Hot temperatures just above 100 degrees in the Tucson Metro Area were experienced on August 29. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one male found in the city.,"Temperatures 5 degrees above normal, just over 100 degrees, occurred in the Tucson Metro Area causing the Moderate Heat Risk category to be reached on August 29. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one male found on the northwest side of Tucson.",CSV
202107,10,1000,202107,10,2000,161764,976593,ARIZONA,4,2021,July,Heat,Z,507,UPPER SAN PEDRO RIVER VALLEY,TWC,10-JUL-21 10:00:00,MST-7,10-JUL-21 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Hot temperatures around 100 degrees in southern Cochise County were experienced on July 6. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two males found in the desert.,"Temperatures 5 to 10 degrees above normal near 100 degrees, occurred in southern Cochise County causing the Moderate Heat Risk category to be reached on July 10. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one male found in the desert near Palominas and another in the Leslie Canyon area.",CSV
202106,28,1100,202106,28,1700,159723,967302,MAINE,23,2021,June,Heat,Z,15,SOUTHERN PENOBSCOT,CAR,28-JUN-21 11:00:00,EST-5,28-JUN-21 17:00:00,0,0,0,0,,,ASOS,,,,,,,,,,,,,,,,,,,,,,Unseasonably hot temperatures occurred in advance of a slow moving cold front. High temperatures across portions of west-central and Downeast Maine ranged from around 90 to the mid 90s...with dewpoints of around 70 to the lower 70s. Apparent temperatures generally ranged from the upper 90s to around 105.,Apparent temperatures ranged from the upper 90s to around 105 degrees.,CSV
202109,12,1000,202109,12,2000,163450,986811,ARIZONA,4,2021,September,Heat,Z,503,UPPER SANTA CRUZ RIVER AND ALTAR VALLEYS,TWC,12-SEP-21 10:00:00,MST-7,12-SEP-21 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"Very hot temperatures were experienced west and south of Tucson September 11 through 14. The hottest two days were the 12th and 13th when high temperatures fell just shy of records across much of Pima County and topped out between 104 and 109 degrees. During the four day period, the Pima County Medical Examiner confirmed that heat was the primary cause of death for seven individuals found in the desert, one at Organ Pipe Cactus National Monument, five on the Tohono O'odham Nation, and one in Santa Cruz County.","Hot temperatures 4 to 6 degrees above normal, in the upper 90s, were experienced in the lower elevations of Santa Cruz County causing the Moderate Heat Risk category to be reached on September 12. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one male found in the desert near Amado.",CSV
202109,12,1000,202109,13,2000,163450,986813,ARIZONA,4,2021,September,Excessive Heat,Z,502,TOHONO O ODHAM NATION,TWC,12-SEP-21 10:00:00,MST-7,13-SEP-21 20:00:00,0,0,3,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"Very hot temperatures were experienced west and south of Tucson September 11 through 14. The hottest two days were the 12th and 13th when high temperatures fell just shy of records across much of Pima County and topped out between 104 and 109 degrees. During the four day period, the Pima County Medical Examiner confirmed that heat was the primary cause of death for seven individuals found in the desert, one at Organ Pipe Cactus National Monument, five on the Tohono O'odham Nation, and one in Santa Cruz County.","Very hot high temperatures of 105 to 109 degrees, or 5 to 10 degrees above normal, occurred in the lower deserts of western Pima County and the Tohono O'odham Nation September 12-13, and caused the High Heat Risk category to be reached. While temperatures fell just shy of records, the Pima County Medical Examiner confirmed that heat was the primary cause of death for three persons found in the desert on the Tohono O'odham Nation, one female north of San Simon on the 12th, another female southwest of Vamori and one male west of Cowlic on the 13th.",CSV
202106,7,1100,202106,7,1700,159662,965577,MAINE,23,2021,June,Heat,Z,11,CENTRAL PENOBSCOT,CAR,07-JUN-21 11:00:00,EST-5,07-JUN-21 17:00:00,0,0,0,0,,,Mesonet,,,,,,,,,,,,,,,,,,,,,,High pressure brought unseasonable warmth to the region during the 7th. High temperatures ranged from around 90 to the mid 90s. Dewpoint temperatures ranged from the lower to mid 60s...producing apparent temperatures in the mid 90s across portions of the region. Daily high temperatures records were set at several locations.,Heat Index readings reached the mid 90s.,CSV
202106,21,1200,202106,21,1800,160231,968315,TEXAS,48,2021,June,Excessive Heat,Z,242,INLAND KLEBERG COUNTY,CRP,21-JUN-21 12:00:00,CST-6,21-JUN-21 18:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Excessive heat occurred over southern portions of the Coastal Bend and Brush Country during the afternoon of the 21st. Heat index values ranged from 115 to 120 degrees across this area.,Excessive heat occurred over the area during the afternoon of the 21st. Heat index values ranged from 115 to 120 degrees with temperatures in the upper 90s.,CSV
