BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202207,22,1100,202207,22,2000,172978,1050411,ARIZONA,4,2022,July,Excessive Heat,Z,509,UPPER GILA RIVER AND ARAVAIPA VALLEYS,TWC,22-JUL-22 11:00:00,MST-7,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,Very hot temperatures around 10 degrees above normal were experienced across the lower elevations of southeast Arizona on July 22. The hottest readings ranged from 107 to 112 degrees.,"Very hot high temperatures around 10 degrees above normal occurred across the lower elevations of southeast Arizona on July 22, causing the High Heat Risk category to be reached. The hottest temperature was 112 at Ajo. Organ Pipe Cactus National Monument, Sells, Picacho, and Safford Airport (record) all topped out at 108 degrees.  Tucson International Airport reached 107.",CSV
202207,22,1100,202207,22,2000,172978,1050408,ARIZONA,4,2022,July,Excessive Heat,Z,502,TOHONO O ODHAM NATION,TWC,22-JUL-22 11:00:00,MST-7,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,Very hot temperatures around 10 degrees above normal were experienced across the lower elevations of southeast Arizona on July 22. The hottest readings ranged from 107 to 112 degrees.,"Very hot high temperatures around 10 degrees above normal occurred across the lower elevations of southeast Arizona on July 22, causing the High Heat Risk category to be reached. The hottest temperature was 112 at Ajo. Organ Pipe Cactus National Monument, Sells, Picacho, and Safford Airport (record) all topped out at 108 degrees.  Tucson International Airport reached 107.",CSV
202206,21,1000,202206,22,1900,171281,1039977,ARKANSAS,5,2022,June,Heat,Z,36,CRITTENDEN,MEG,21-JUN-22 10:00:00,CST-6,22-JUN-22 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,An upper-level ridge of high pressure parked over the Mid-South resulted in very hot and humid conditions during much of the month of June.,Heat index values reached 105 degrees or greater.,CSV
202206,22,1000,202206,22,1900,171281,1039974,ARKANSAS,5,2022,June,Heat,Z,26,CRAIGHEAD,MEG,22-JUN-22 10:00:00,CST-6,22-JUN-22 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,An upper-level ridge of high pressure parked over the Mid-South resulted in very hot and humid conditions during much of the month of June.,Heat index values reached 105 degrees or greater.,CSV
202206,21,1000,202206,22,1900,171283,1039997,MISSISSIPPI,28,2022,June,Heat,Z,16,LEE,MEG,21-JUN-22 10:00:00,CST-6,22-JUN-22 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,An upper-level ridge of high pressure parked over the Mid-South resulted in very hot and humid conditions during much of the month of June.,Heat index values reached 105 degrees or greater.,CSV
202206,21,1000,202206,22,1900,171284,1040010,TENNESSEE,47,2022,June,Heat,Z,88,SHELBY,MEG,21-JUN-22 10:00:00,CST-6,22-JUN-22 19:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,An upper-level ridge of high pressure parked over the Mid-South resulted in very hot and humid conditions during much of the month of June.,Heat index values reached 105 degrees or greater.,CSV
202206,13,1900,202206,18,1900,171238,1039713,MISSISSIPPI,28,2022,June,Heat,Z,12,PANOLA,MEG,13-JUN-22 19:00:00,CST-6,18-JUN-22 19:00:00,0,0,1,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,A large upper ridge prevailed across the region from mid-June through the end of the month resulting in very hot and humid conditions across the Mid-South. The heat was most intense on June 12th and 13th.,Heat index values reached 105 degrees or greater each day.,CSV
202207,21,1000,202207,22,2000,172901,1050003,ARIZONA,4,2022,July,Excessive Heat,Z,1,NORTHWEST PLATEAU,VEF,21-JUL-22 10:00:00,MST-7,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert.,Excessive Heat Warning criteria were reached two days in a row.,CSV
202207,21,1000,202207,22,2000,172901,1050004,ARIZONA,4,2022,July,Excessive Heat,Z,2,LAKE HAVASU AND FORT MOHAVE,VEF,21-JUL-22 10:00:00,MST-7,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert.,Excessive Heat Warning criteria were reached two days in a row.,CSV
202207,21,1000,202207,22,2000,172901,1050005,ARIZONA,4,2022,July,Excessive Heat,Z,3,NORTHWEST DESERTS,VEF,21-JUL-22 10:00:00,MST-7,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert.,Excessive Heat Warning criteria were reached two days in a row.,CSV
202207,18,800,202207,20,2200,172895,1049838,NEVADA,32,2022,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,18-JUL-22 08:00:00,PST-8,20-JUL-22 22:00:00,0,0,1,2,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Three people died in the Las Vegas area of heat-related causes.,Three people died of heat-related causes.,CSV
202207,10,1000,202207,13,2000,172813,1049238,NEVADA,32,2022,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,10-JUL-22 10:00:00,PST-8,13-JUL-22 20:00:00,0,0,3,1,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Five people died of heat-related causes.,Four people died in the Las Vegas area of heat-related causes.,CSV
202207,13,1000,202207,13,2000,172813,1049240,NEVADA,32,2022,July,Heat,Z,19,SPRING MOUNTAINS,VEF,13-JUL-22 10:00:00,PST-8,13-JUL-22 20:00:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Five people died of heat-related causes.,One person died in the Spring Mountains of heat-related causes.,CSV
202207,21,1000,202207,22,2000,172903,1050014,NEVADA,32,2022,July,Excessive Heat,Z,22,SOUTHERN CLARK,VEF,21-JUL-22 10:00:00,PST-8,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert and southern Great Basin.,Excessive Heat Warning criteria were reached two days in a row.,CSV
202207,31,800,202207,31,2000,172916,1050023,NEVADA,32,2022,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,31-JUL-22 08:00:00,PST-8,31-JUL-22 20:00:00,0,0,0,1,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,One person died in the Las Vegas area of heat-related causes.,One person died of heat-related causes.,CSV
202207,21,1000,202207,22,2000,172901,1050006,ARIZONA,4,2022,July,Excessive Heat,Z,36,LAKE MEAD NATIONAL RECREATION AREA,VEF,21-JUL-22 10:00:00,MST-7,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert.,Excessive Heat Warning criteria were reached two days in a row.,CSV
202207,21,1000,202207,22,2000,172902,1050007,CALIFORNIA,6,2022,July,Excessive Heat,Z,526,CADIZ BASIN,VEF,21-JUL-22 10:00:00,PST-8,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert.,Excessive Heat Warning criteria were reached two days in a row.,CSV
202207,21,1000,202207,22,2000,172902,1050008,CALIFORNIA,6,2022,July,Excessive Heat,Z,527,SAN BERNARDINO COUNTY-UPPER COLORADO RIVER VALLEY,VEF,21-JUL-22 10:00:00,PST-8,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert.,Excessive Heat Warning criteria were reached two days in a row.,CSV
202207,21,1000,202207,22,2000,172903,1050009,NEVADA,32,2022,July,Excessive Heat,Z,15,LINCOLN COUNTY EXCEPT THE SHEEP RANGE,VEF,21-JUL-22 10:00:00,PST-8,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert and southern Great Basin.,Excessive Heat Warning criteria were reached in areas below 5000 feet two days in a row.,CSV
202207,21,1000,202207,22,2000,172903,1050010,NEVADA,32,2022,July,Excessive Heat,Z,16,NORTHEAST CLARK,VEF,21-JUL-22 10:00:00,PST-8,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert and southern Great Basin.,Excessive Heat Warning criteria were reached two days in a row.,CSV
202207,21,1000,202207,22,2000,172903,1050011,NEVADA,32,2022,July,Excessive Heat,Z,17,WESTERN CLARK/SOUTHERN NYE,VEF,21-JUL-22 10:00:00,PST-8,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert and southern Great Basin.,Excessive Heat Warning criteria were reached two days in a row.,CSV
202207,21,1000,202207,22,2000,172903,1050012,NEVADA,32,2022,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,21-JUL-22 10:00:00,PST-8,22-JUL-22 20:00:00,0,0,3,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert and southern Great Basin.,Excessive Heat Warning criteria were reached two days in a row. Three people died of heat-related causes during and immediately after the excessive heat event.,CSV
202207,21,1000,202207,22,2000,172903,1050013,NEVADA,32,2022,July,Excessive Heat,Z,21,LAKE MEAD/LAKE MOHAVE NATIONAL RECREATION AREA,VEF,21-JUL-22 10:00:00,PST-8,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Strong high pressure building overhead brought record hot temperatures to portions of the Mojave Desert and southern Great Basin.,Excessive Heat Warning criteria were reached two days in a row.,CSV
202206,8,1000,202206,12,2000,186345,1143523,ARIZONA,4,2022,June,Excessive Heat,Z,548,EAST VALLEY,PSR,08-JUN-22 10:00:00,MST-7,12-JUN-22 20:00:00,0,0,8,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"A strong ridge of high pressure built in across the Southwest heading into the middle part of June, bringing excessive heat conditions to the region. High temperatures in Phoenix officially approached or exceeded 110 degrees between June 8-12th, which is well above the seasonal normal. The hottest temperature during this timeframe occurred on the 11th when the high temperature at Phoenix Sky Harbor peaked at 114 degrees. According to the Maricopa County Department of Public Health, 36 heat-associated fatalities occurred during this event.","Eight direct fatalities were reported by the Maricopa County Department of Public Health, with their details, such as age, gender, circumstances, and exact location unavailable.",CSV
202208,30,1000,202208,31,2000,187206,1148972,ARIZONA,4,2022,August,Excessive Heat,Z,540,BUCKEYE/AVONDALE,PSR,30-AUG-22 10:00:00,MST-7,31-AUG-22 20:00:00,0,0,2,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"A strong ridge of high pressure over the western CONUS resulted in excessive heat conditions across the Phoenix area for the end of August. Temperatures at Phoenix Sky Harbor topped out at 111 degrees on the 30th, while low temperatures near 90 degrees provided little overnight relief from the heat. Above normal temperatures continued into the start of September. According to the Maricopa County Department of Public Health, 9 heat-associated fatalities occurred during this event.","Two direct fatalities were reported by the Maricopa County Department of Public Health, with their details, such as age, gender, circumstances, and exact location unavailable.",CSV
202208,30,1000,202208,31,2000,187206,1149164,ARIZONA,4,2022,August,Excessive Heat,Z,532,YUMA,PSR,30-AUG-22 10:00:00,MST-7,31-AUG-22 20:00:00,0,0,0,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"A strong ridge of high pressure over the western CONUS resulted in excessive heat conditions across the Phoenix area for the end of August. Temperatures at Phoenix Sky Harbor topped out at 111 degrees on the 30th, while low temperatures near 90 degrees provided little overnight relief from the heat. Above normal temperatures continued into the start of September. According to the Maricopa County Department of Public Health, 9 heat-associated fatalities occurred during this event.",,CSV
202207,21,1000,202207,22,2000,186984,1147956,ARIZONA,4,2022,July,Excessive Heat,Z,553,NORTHWEST PINAL COUNTY,PSR,21-JUL-22 10:00:00,MST-7,22-JUL-22 20:00:00,0,0,0,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"An anomalously strong ridge of high pressure over the Desert Southwest persisted into the latter part of July, leading to temperatures in excess of 110 degrees in Phoenix most days during this time. Temperatures during this time period peaked on the 22nd with Phoenix Sky Harbor recording a high of 114 degrees. Overnight temperatures provided little relief from the heat as morning lows remained in the 90s for several days. On the 22nd, the morning low temperature only cooled down to 95 degrees in Phoenix. According to the Maricopa County Department of Public Health, 81 heat-associated fatalities occurred during this time.",,CSV
202208,5,1330,202208,5,1600,173755,1054176,SOUTH DAKOTA,46,2022,August,Excessive Heat,Z,65,HUTCHINSON,FSD,05-AUG-22 13:30:00,CST-6,05-AUG-22 16:00:00,0,0,0,0,,,Mesonet,,,,,,,,,,,,,,,,,,,,,,"An expansive ridge of high pressure aloft forced a strong warm plume to the northeast, ahead of a frontal boundary on August 5.  The combination of temperatures in the mid to upper 90s and dew point readings in the mid 60s to around 70 led to heat index values from 105-110 for several hours across south central and southeast South Dakota.",Temperatures in the upper 90s and dew point readings in the mid to upper 60s resulted in heat index values as high as 107 degrees near Ethan.,CSV
202207,15,900,202207,17,1900,187036,1147934,CALIFORNIA,6,2022,July,Excessive Heat,Z,562,IMPERIAL COUNTY SOUTHWEST,PSR,15-JUL-22 09:00:00,PST-8,17-JUL-22 19:00:00,0,0,0,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,A strong ridge of high pressure over the Desert Southwest led to excessive heat conditions across parts of southeast California. Any heat-associated fatalities that may have occurred during this event are unknown.,,CSV
202207,15,900,202207,17,1900,187036,1147935,CALIFORNIA,6,2022,July,Excessive Heat,Z,563,SALTON SEA,PSR,15-JUL-22 09:00:00,PST-8,17-JUL-22 19:00:00,0,0,0,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,A strong ridge of high pressure over the Desert Southwest led to excessive heat conditions across parts of southeast California. Any heat-associated fatalities that may have occurred during this event are unknown.,,CSV
202207,21,900,202207,22,1900,187037,1147961,CALIFORNIA,6,2022,July,Excessive Heat,Z,564,CHUCKWALLA MOUNTAINS,PSR,21-JUL-22 09:00:00,PST-8,22-JUL-22 19:00:00,0,0,0,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"An anomalously strong ridge of high pressure over the Desert Southwest continued into the latter part of July, leading to excessive heat conditions across much of southeast California between the 21st and 22nd. Any heat-associated fatalities that may have occurred during this event are unknown.",,CSV
202207,15,900,202207,17,1900,187036,1147937,CALIFORNIA,6,2022,July,Excessive Heat,Z,567,IMPERIAL VALLEY,PSR,15-JUL-22 09:00:00,PST-8,17-JUL-22 19:00:00,0,0,0,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,A strong ridge of high pressure over the Desert Southwest led to excessive heat conditions across parts of southeast California. Any heat-associated fatalities that may have occurred during this event are unknown.,,CSV
202208,5,1230,202208,5,1700,173755,1054175,SOUTH DAKOTA,46,2022,August,Excessive Heat,Z,64,DOUGLAS,FSD,05-AUG-22 12:30:00,CST-6,05-AUG-22 17:00:00,0,0,0,0,,,Mesonet,,,,,,,,,,,,,,,,,,,,,,"An expansive ridge of high pressure aloft forced a strong warm plume to the northeast, ahead of a frontal boundary on August 5.  The combination of temperatures in the mid to upper 90s and dew point readings in the mid 60s to around 70 led to heat index values from 105-110 for several hours across south central and southeast South Dakota.",Temperatures in the upper 90s and dew point readings in the upper 60s resulted in heat index values as high as 109 degrees at Armour.,CSV
202208,5,1330,202208,5,1600,173755,1054178,SOUTH DAKOTA,46,2022,August,Excessive Heat,Z,52,JERAULD,FSD,05-AUG-22 13:30:00,CST-6,05-AUG-22 16:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,"An expansive ridge of high pressure aloft forced a strong warm plume to the northeast, ahead of a frontal boundary on August 5.  The combination of temperatures in the mid to upper 90s and dew point readings in the mid 60s to around 70 led to heat index values from 105-110 for several hours across south central and southeast South Dakota.",Temperatures in the upper 90s and dew point readings in the mid to upper 60s resulted in heat index values as high as 106 degrees at Wessington Springs.,CSV
202207,15,900,202207,17,1900,187036,1147936,CALIFORNIA,6,2022,July,Excessive Heat,Z,566,IMPERIAL COUNTY WEST,PSR,15-JUL-22 09:00:00,PST-8,17-JUL-22 19:00:00,0,0,0,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,A strong ridge of high pressure over the Desert Southwest led to excessive heat conditions across parts of southeast California. Any heat-associated fatalities that may have occurred during this event are unknown.,,CSV
202207,21,900,202207,22,1900,187037,1147959,CALIFORNIA,6,2022,July,Excessive Heat,Z,562,IMPERIAL COUNTY SOUTHWEST,PSR,21-JUL-22 09:00:00,PST-8,22-JUL-22 19:00:00,0,0,0,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"An anomalously strong ridge of high pressure over the Desert Southwest continued into the latter part of July, leading to excessive heat conditions across much of southeast California between the 21st and 22nd. Any heat-associated fatalities that may have occurred during this event are unknown.",,CSV
202207,21,900,202207,22,1900,187037,1147960,CALIFORNIA,6,2022,July,Excessive Heat,Z,563,SALTON SEA,PSR,21-JUL-22 09:00:00,PST-8,22-JUL-22 19:00:00,0,0,0,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"An anomalously strong ridge of high pressure over the Desert Southwest continued into the latter part of July, leading to excessive heat conditions across much of southeast California between the 21st and 22nd. Any heat-associated fatalities that may have occurred during this event are unknown.",,CSV
